"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"","
"Lao PDR,""LAO"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""17.4"",""17.99"",""18.08"",""21.21"",""22.79"",""24.96"",""27.57"",""26.65"",""26.08"",""25.46"",""24.73"",""22.89"",""20.01"",""19.74"",""18.26"",""20.85"",""20.45"",""20.78"",""23.89"",""28.99"",""31.07"",""31.81"",""33.6"",""35.98"",""36.42"",""39.38"",""44.39"",""43.83"",""50.28"",""49.76"",""49.32"",""55.68"",""62.29"",""61.14"",""72.93"",""67.78"",""71.92"",""74.26"",""87.38"",""83.16"",""84.63"",""88.52"",""94.32"",""99.02"",""98.81"",""102.17"",""103.78"",""105.37"",""97.92"",""106.32"",""117.44"",""123.49"",""125.74"",""122.58"","""","""","""","
"Lebanon,""LBN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""16.81"",""20.29"",""22.1"",""26.12"",""28.24"",""33.01"",""32.34"",""32.16"",""30.49"",""31.43"",""32.5"",""35.32"",""34.42"",""36.91"",""31.66"",""17.71"",""18.57"",""30.25"",""43.74"",""54.17"",""54.43"",""56.5"",""53.97"",""51.48"",""50.58"",""51.35"",""52.81"",""52.92"",""51.95"",""54.32"",""57.71"",""58.54"",""59.71"",""60.09"",""60.16"",""64.04"",""73.93"",""78.08"",""80.18"",""86.57"",""85.9"",""95.43"",""99.3"",""102.12"",""100.26"",""97.61"",""104.85"",""112.33"",""99.35"",""73.69"",""84.92"",""89.58"",""93.83"",""94.58"","""","""","""","
"Lesotho,""LSO"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""57.96"",""62.11"",""61.46"",""52.67"",""59.49"",""62.69"",""69"",""71.19"",""80.33"",""81.19"",""78.62"",""80.17"",""86.58"",""85.47"",""77.83"",""68.2"",""63.41"",""62.79"",""70.56"",""83.07"",""94.53"",""100.01"",""100.15"",""103.41"",""89.69"",""92.94"",""94.73"",""90.81"",""89.98"",""84.77"",""83.81"",""94.69"",""97.89"",""91.2"",""95.39"",""80.97"",""88.24"",""80.46"",""98.05"",""95.3"",""95.37"",""91.6"",""88.81"",""93.45"",""104"",""102.56"",""108.62"",""101.06"",""101.61"",""101.9"",""110.47"",""107.37"",""110.9"",""94.53"","""","""","""","
"Liberia,""LBR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""34.88"",""35.93"",""37"",""38.09"",""39.18"",""40.26"",""41.82"",""44.08"",""45.84"",""48.03"",""49.99"",""51.67"",""53.73"",""55.8"",""56.73"",""59.21"",""60.82"",""63"",""64.38"",""66.1"",""68.41"",""70.87"",""72.48"",""74.13"",""76.4"",""77.77"",""79.94"",""79.81"",""80.57"",""79.58"",""79.69"",""80.18"",""83.66"",""86.17"",""87.2"",""90.24"",""92.65"",""94.02"",""95.85"",""101.08"",""92.1"",""94.49"",""97.12"",""100.42"",""102.87"",""96.71"",""109.05"",""115.23"",""123.58"",""132.57"",""140.02"",""140.9"",""140.08"",""99.67"","""","""","""","
"Luxembourg,""LUX"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""113.61"",""95.92"",""99.96"",""98.57"",""97.37"",""100.88"",""101.74"",""99.85"",""104.42"",""105.39"",""94.84"",""94.76"",""94.24"",""95.56"",""99.75"","""","""","""","
"Madagascar,""MDG"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""64.12"",""66.72"",""67.48"",""68.91"",""63.46"",""75.48"",""76.16"",""77.96"",""76.07"",""75.94"",""73.22"",""77.34"",""77.39"",""77.37"",""79.39"",""79.4"",""65.64"",""94.84"",""84.89"",""87.14"",""89.77"",""88.71"",""88.29"",""90.59"",""91.33"",""93.07"",""94.1"",""97.05"",""97.59"",""98.5"",""100.84"",""101.56"",""102.56"",""103.55"",""106.23"",""107.44"",""108.75"",""106.28"",""104.81"",""102.13"",""89.73"",""87.78"",""89.55"",""91.3"",""103.65"",""105.05"",""106.05"",""111.29"",""115.48"",""116.98"",""121.43"",""124.57"",""124.63"",""120.52"","""","""","""","
"Malawi,""MWI"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""19.93"",""20.92"",""22.87"",""23.29"",""23.52"",""24.7"",""28.69"",""30.1"",""35.3"",""35.59"",""34.61"",""35.11"",""37.57"",""39.93"",""41.4"",""44.8"",""47.56"",""49.74"",""48.74"",""51.74"",""61.51"",""64.14"",""60.08"",""60.27"",""53.31"",""67.13"",""68.13"",""65.74"",""65.65"",""67.9"",""71.44"",""72.63"",""72.41"",""67.56"",""72.13"",""86.88"",""76.16"",""80.76"",""82.92"",""93.25"",""97.97"",""85.89"",""89.98"",""98.9"",""96.37"",""104.73"",""123.82"",""145.69"",""161.25"",""160.04"",""183.32"",""208.32"",""254.43"",""215.2"","""","""","""","
"Malaysia,""MYS"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""8.33"",""8.66"",""9.06"",""9.79"",""10.56"",""11.43"",""11.88"",""12.23"",""13.42"",""13.91"",""14.88"",""15.6"",""15.61"",""16.68"",""20.52"",""21.89"",""21.52"",""22.18"",""22.82"",""24.52"",""25.79"",""27.66"",""30.17"",""31.87"",""36.15"",""38.65"",""44.16"",""45.9"",""51.57"",""58.67"",""66.96"",""73.83"",""81.67"",""86.08"",""87.42"",""87.49"",""87.86"",""88.47"",""79.39"",""78.03"",""81.22"",""87.81"",""90.83"",""94.96"",""99.74"",""105.3"",""109.09"",""112.84"",""116.05"",""126.08"",""129.91"",""133.29"",""139.56"",""136.98"","""","""","""","
"Mali,""MLI"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""27.55"",""28.86"",""30.7"",""32.7"",""35.21"",""36.68"",""38.46"",""39.5"",""41.68"",""42.22"",""41.26"",""36.39"",""30.2"",""32.11"",""36.29"",""38.66"",""40.31"",""45.35"",""47.6"",""51.95"",""58.49"",""60.38"",""56.14"",""53.4"",""45.96"",""51.24"",""50.75"",""52.66"",""54.3"",""56.73"",""64.05"",""59.84"",""60.73"",""61.64"",""63.4"",""64.72"",""66.31"",""68.81"",""71.25"",""75.04"",""77.82"",""80.72"",""87.5"",""94.54"",""99.76"",""105.7"",""122.81"",""138.68"",""140.3"",""144.16"",""148.87"",""129.98"",""131.42"",""129.58"","""","""","""","
"Malta,""MLT"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""37.73"",""36.45"",""36.19"",""37.45"",""43.31"",""39.83"",""39.3"",""51.21"",""51.99"",""57.4"",""57.39"",""58.08"",""62.51"",""60.32"",""60.14"",""64.47"",""74.77"",""73.45"",""62.38"",""56.78"",""59.18"",""56.27"",""64.07"",""69.41"",""76.67"",""78.95"",""79.89"",""82.01"",""82.37"",""81.48"",""90.11"",""89.35"",""86.94"",""90.45"",""86.64"",""104.54"",""109.21"",""116.03"",""115.07"",""110.37"",""113.38"",""114.9"",""113.8"",""101.96"",""99.19"",""98.85"",""100.27"",""105.69"",""98.22"",""95.5"",""88.52"",""85.69"",""86.32"",""89.12"","""","""","""","
"Mauritania,""MRT"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""55.46"",""56.78"",""57.74"",""59.48"",""60.96"",""63.18"",""64.42"",""66.98"",""64.32"",""64.69"",""64.96"",""62.31"",""54.88"",""51.34"",""52.56"",""58.09"",""62.68"",""65.46"",""66.65"",""69.89"",""71.61"",""69.84"",""67.45"",""64.72"",""67.78"",""67.89"",""67.91"",""69.39"",""73.04"",""79.26"",""80.34"",""77.23"",""71.12"",""70.37"",""73.28"",""77.95"",""77.75"",""80.44"",""82.64"",""86.49"",""90.52"",""94.6"",""95.52"",""98.02"",""99.62"",""102.36"",""102.07"",""98.93"",""101.18"",""105.76"",""107.38"",""110.73"",""112.42"",""112.13"","""","""","""","
"Mauritius,""MUS"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""18.88"",""19.21"",""21.29"",""20.82"",""19.8"",""18.79"",""19.01"",""20.01"",""19.12"",""19.9"",""19.96"",""20.96"",""21.98"",""24.12"",""26.34"",""28.66"",""29.64"",""22.61"",""29.32"",""28.27"",""27.24"",""29.15"",""29.16"",""28.08"",""29.25"",""33.24"",""37.2"",""41.1"",""42.31"",""45.68"",""45.05"",""51.45"",""55.09"",""58.82"",""59.84"",""62.36"",""62.34"",""56.05"",""71.26"",""72.75"",""85.81"",""90.59"",""92.34"",""99.84"",""97.42"",""102.74"",""110.26"",""114.35"",""116.53"",""122.76"",""128.2"",""130.13"",""129.05"",""127.55"","""","""","""","
"Mexico,""MEX"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""21.04"",""23.02"",""22.73"",""22.72"",""23.88"",""26.24"",""27.03"",""28.17"",""29.47"",""29.45"",""29.6"",""33.59"",""34.13"",""35.63"",""38.68"",""42.73"",""46.06"",""48.42"",""48"",""51.1"",""54.05"",""55.47"",""58.8"",""56.67"",""57.27"",""62.26"",""61.33"",""59.2"",""55.01"",""59.91"",""62.99"",""65.03"",""69.48"",""70.92"",""76.42"",""69.96"",""73.48"",""77.84"",""82.79"",""86.83"",""89.35"",""91.1"",""93.78"",""97.47"",""99.15"",""103.37"",""103.79"",""104.44"",""106.85"",""109.4"",""114.33"",""113.47"",""113.18"",""114.98"","""","""","""","
"Morocco,""MAR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""27.96"",""26.33"",""25.6"",""25.39"",""27.6"",""29.24"",""30.52"",""32.34"",""33.28"",""33.68"",""33.9"",""36.67"",""36.54"",""35.47"",""32.89"",""31.84"",""34.63"",""37.26"",""40.21"",""41.44"",""47.13"",""47.29"",""44.23"",""44.02"",""43.05"",""48.43"",""57.11"",""63.28"",""71.2"",""71.44"",""71.88"",""73.73"",""71.99"",""69.51"",""72.52"",""70.09"",""82.87"",""78.26"",""87.45"",""87.95"",""88.5"",""93.63"",""92.92"",""93.86"",""101.46"",""104.67"",""108.2"",""113.6"",""122.59"",""132.2"",""139.21"",""142.83"",""138.32"",""130.98"","""","""","""","
"Mozambique,""MOZ"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""32.34"",""33.7"",""34.63"",""35.88"",""38.57"",""38.43"",""40.28"",""42.59"",""43.23"",""45.11"",""47.16"",""48.25"",""50.07"",""51.32"",""51.24"",""44.01"",""46.94"",""48.17"",""49.83"",""51.2"",""52.41"",""52.15"",""51.73"",""53.15"",""54.96"",""52.18"",""51.09"",""52.81"",""53.12"",""44.4"",""45.99"",""46.64"",""48.1"",""47.92"",""97.16"",""100.78"",""102.23"",""103.73"",""104.94"",""107.13"",""104.73"",""103.46"",""95.46"",""101.95"",""107.8"",""90.25"",""102.41"",""109.6"",""100.98"",""103.6"",""111.12"",""126.95"",""128.75"",""123.21"","""","""","""","
"Myanmar,""MMR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""12.26"",""12.45"",""13.44"",""14.37"",""15.35"",""16.28"",""17.44"",""17.72"",""18.44"",""19.48"",""19.88"",""19.79"",""21.48"",""21.07"",""21.9"",""22.85"",""23.39"",""24.29"",""25.95"",""27.09"",""29.33"",""31.35"",""33.4"",""35.8"",""37.01"",""37.06"",""38.13"",""39.34"",""31.52"",""25.44"",""26.17"",""27.37"",""28.24"",""31.26"",""33.44"",""36.2"",""37.97"",""41.04"",""43.91"",""50.27"",""55.14"",""62.75"",""73.87"",""85.73"",""100.61"",""113.66"",""123.58"",""136.22"",""155.35"",""175.13"",""187.25"",""193.03"",""200.58"",""202.29"","""","""","""","
"Nepal,""NPL"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""30.04"",""30.7"",""31.62"",""32.06"",""32.67"",""32.95"",""33.96"",""34.89"",""35.88"",""36.48"",""37.81"",""39.1"",""40.34"",""41.82"",""43.83"",""45.09"",""46.62"",""47.9"",""48.99"",""51.29"",""54.14"",""58.52"",""61.1"",""60.96"",""61.34"",""62.79"",""63.65"",""66.17"",""67.64"",""70.66"",""71.97"",""72.23"",""72.79"",""76.29"",""78.05"",""79.25"",""83.47"",""85.97"",""88.12"",""89.22"",""91.28"",""93.29"",""95.68"",""97.54"",""100.36"",""102.1"",""105.4"",""107.83"",""112.32"",""114.95"",""119.92"",""150.79"",""135.45"",""138.1"","""","""","""","
"Netherlands,""NLD"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""44.08"",""46.68"",""47.45"",""45.2"",""47.68"",""48.82"",""52.38"",""55.63"",""56.76"",""62.33"",""64.98"",""65.53"",""68.11"",""75.01"",""77.01"",""79.03"",""80.49"",""85.49"",""89.86"",""93.2"",""97.09"",""99.4"",""102.68"",""104.84"",""106.05"",""108.27"",""106.21"",""106.24"",""101.64"",""106.06"",""105.69"",""109.57"",""109.95"",""109.18"",""108.36"",""109.95"",""97.77"",""105.78"",""107.33"",""106.46"",""102.54"",""99.31"",""94.93"",""98.33"",""99.61"",""102.05"",""103.82"",""106.67"",""110.46"",""115.14"",""114.74"",""113.73"",""115.48"",""117.42"","""","""","""","
"New Zealand,""NZL"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""46.56"",""48.79"",""49.29"",""50.72"",""51.6"",""53.06"",""55"",""57.6"",""59.49"",""58.36"",""58.87"",""60.71"",""60.27"",""55.54"",""60.23"",""66.59"",""64.14"",""62.74"",""62.8"",""65.55"",""68.2"",""68.73"",""70.74"",""70.41"",""75.26"",""72.11"",""71.23"",""73.81"",""71.57"",""67.54"",""71.94"",""72.94"",""74.25"",""77.22"",""78.46"",""79.98"",""85.12"",""85.88"",""81.03"",""86.45"",""90.93"",""91.9"",""97.49"",""100.92"",""98.75"",""100.33"",""102.15"",""100.23"",""101.29"",""102.66"",""103.27"",""108.77"",""108.95"",""116.04"","""","""","""","
"Nicaragua,""NIC"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""27.83"",""28.48"",""32.2"",""32.32"",""32.11"",""35.88"",""37.66"",""42.19"",""46.62"",""51.56"",""52.62"",""56.6"",""53.73"",""48.86"",""59.93"",""66.44"",""71.3"",""74.69"",""89.13"",""51.83"",""38.3"",""44.11"",""42.79"",""44.12"",""42.28"",""39.54"",""36.24"",""35.25"",""42.78"",""45.32"",""40.51"",""44.78"",""52.32"",""51.02"",""47.95"",""48.57"",""51.37"",""50.79"",""64.8"",""78.61"",""80.99"",""82.97"",""86.64"",""95.3"",""99.64"",""105.06"",""113.14"",""114.19"",""122.62"",""130.79"",""133.12"",""124.29"",""136.27"",""131.96"","""","""","""","
"Niger,""NER"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""23.84"",""24.94"",""26.09"",""26.85"",""27.45"",""28.93"",""30.8"",""34.47"",""34.23"",""36.59"",""34.25"",""34.57"",""30.69"",""30.74"",""32.04"",""32.81"",""44.03"",""43.64"",""41.01"",""46.19"",""46.55"",""47.12"",""47.34"",""41.94"",""32.63"",""34.82"",""38.06"",""40.6"",""42.69"",""46.28"",""47.15"",""50.98"",""53.44"",""54.96"",""54.83"",""66.97"",""67.59"",""70.88"",""74.02"",""79.59"",""85.49"",""87.17"",""90.48"",""94.96"",""100.28"",""104.76"",""109.49"",""116.69"",""105.91"",""108.58"",""100.21"",""101.73"",""103.37"",""98.98"","""","""","""","
"Nigeria,""NGA"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""22.31"",""20.57"",""20.86"",""22.82"",""23.94"",""23.36"",""25.88"",""25.71"",""29.68"",""30.47"",""30.01"",""28.06"",""32.44"",""34.77"",""35.1"",""41.52"",""39.54"",""41.92"",""45.13"",""54.53"",""51.64"",""55.36"",""60.24"",""62.16"",""69.63"",""61.14"",""62.46"",""60.32"",""59.2"",""60.21"",""59.87"",""60.73"",""66.9"",""72.61"",""74.01"",""75.51"",""78.51"",""85.44"",""88.82"",""86.3"",""93.85"",""99.68"",""96.86"",""100.74"",""101.98"",""97.28"",""107.32"",""110.1"",""114.51"",""116.3"",""118.91"",""121.02"",""123.66"",""109.4"","""","""","""","
"Norway,""NOR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""74.55"",""79.86"",""79.21"",""79.62"",""78.82"",""81.03"",""82.15"",""83.98"",""84.09"",""82.37"",""83.61"",""86.55"",""87.89"",""90.15"",""90.32"",""89.88"",""92.13"",""93.97"",""94.85"",""97.19"",""99.9"",""103.18"",""101.14"",""100.58"",""100.47"",""101.01"",""103.8"",""103.47"",""101.58"",""103.12"",""97.96"",""99.76"",""100.09"",""101.3"",""100.96"",""104.86"",""103.24"",""102.17"",""109.01"",""100.68"",""99.84"",""99.82"",""97.33"",""99.82"",""99.72"",""100.46"",""101.56"",""104.59"",""103.23"",""104.5"",""103.28"",""105.14"",""108.81"",""105.32"","""","""","""","
"Pakistan,""PAK"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""19.84"",""20.43"",""20.95"",""21.56"",""22.08"",""22.37"",""22.9"",""23.5"",""24.14"",""24.75"",""25.37"",""26.07"",""26.88"",""27.65"",""28.35"",""29.22"",""30.12"",""30.99"",""31.98"",""33.04"",""34.05"",""35.24"",""36.46"",""38.77"",""41.13"",""44.86"",""47.49"",""50.61"",""53.39"",""56.13"",""58.86"",""62.19"",""66.31"",""70.14"",""74.02"",""75.9"",""79.57"",""80.55"",""83.13"",""85.56"",""87.92"",""90.44"",""93.21"",""95.64"",""98.3"",""106.06"",""109.65"",""113.37"",""117.38"",""121.71"",""126.03"",""130.42"",""135.06"",""136.15"","""","""","""","
"Panama,""PAN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""21.26"",""23.92"",""24.44"",""24.98"",""26.7"",""29.03"",""29.06"",""29.69"",""32.18"",""32.71"",""35.91"",""37.71"",""36.67"",""37.93"",""41.35"",""44.75"",""45.16"",""42.61"",""41.48"",""45.72"",""49.98"",""54.63"",""56.36"",""58.27"",""59.7"",""61.87"",""61.79"",""56.86"",""59.52"",""65.12"",""68.51"",""66.47"",""71.99"",""71.3"",""78.2"",""80.86"",""89.47"",""97"",""92.6"",""95.14"",""98.45"",""96.46"",""93.32"",""95.75"",""100.75"",""103.5"",""109.93"",""112.09"",""116.41"",""121.66"",""130.45"",""140.27"",""136.71"",""137.71"","""","""","""","
"Papua New Guinea,""PNG"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""34.21"",""35.07"",""35.69"",""36.55"",""37.15"",""38.58"",""39.52"",""40.17"",""41.56"",""42.5"",""43.17"",""44.13"",""44.86"",""46.3"",""47.09"",""48.33"",""49.23"",""49.66"",""51.18"",""52.61"",""54.13"",""55.38"",""56.88"",""58.23"",""59.71"",""61.1"",""62.51"",""63.91"",""65.32"",""66.74"",""68.07"",""70.04"",""72.15"",""74.21"",""76.22"",""77.79"",""79.58"",""81.31"",""82.61"",""83.96"",""87.69"",""91.01"",""93.6"",""96.21"",""98.7"",""105.1"",""108.01"",""110.58"",""112.2"",""107.48"",""112.97"",""113.21"",""112.74"",""16.26"","""","""","""","
"Paraguay,""PRY"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""35.16"",""32.82"",""31.11"",""33.77"",""36.23"",""36.32"",""36.85"",""37.63"",""36.74"",""39.44"",""39.71"",""40.5"",""37.49"",""38.15"",""35.62"",""36.81"",""42.18"",""41.62"",""42.79"",""43.45"",""44.3"",""43.88"",""46.22"",""47.83"",""49.05"",""50.57"",""47.58"",""54.69"",""64.66"",""69.43"",""76.29"",""80.91"",""80.91"",""74.75"",""71.69"",""77.36"",""86.53"",""90.55"",""85.97"",""91.18"",""89.76"",""93.32"",""92.65"",""89.84"",""98.16"",""111.99"",""101.46"",""108.07"",""113.5"",""123.2"",""125.37"",""131.41"",""133.71"",""130.98"","""","""","""","
"Peru,""PER"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""28.39"",""28.07"",""27.55"",""31.31"",""32.18"",""32.2"",""31.82"",""32.64"",""34.49"",""35.91"",""38.37"",""37.41"",""37.7"",""40.17"",""42.16"",""43.25"",""43.54"",""42.29"",""41.87"",""42.54"",""46.13"",""48.1"",""50.1"",""47.13"",""48.69"",""50.27"",""56.17"",""59.9"",""52.59"",""55.35"",""57.47"",""59.23"",""57.95"",""58.75"",""62.37"",""66.24"",""72.4"",""73.67"",""78.85"",""83.78"",""83.1"",""87.78"",""90.15"",""92.18"",""99.12"",""108.7"",""112.95"",""121.74"",""128.56"",""133.89"",""141.03"",""148.18"",""152.71"",""148.47"","""","""","""","
"Philippines,""PHL"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""15.15"",""16.97"",""18.01"",""18.89"",""20.41"",""22.59"",""22.73"",""24.38"",""25.39"",""24.13"",""24.9"",""24.75"",""28.9"",""35.34"",""30.04"",""29.27"",""31"",""32.52"",""36.07"",""38.87"",""39.04"",""37.5"",""39.75"",""40.59"",""34.13"",""37.23"",""39.96"",""43.68"",""49.3"",""48.23"",""54.76"",""55.55"",""59.52"",""61.12"",""64.18"",""69.37"",""73.75"",""76.76"",""80.59"",""84.17"",""89.16"",""92.97"",""95.4"",""96.76"",""98.46"",""104.78"",""112.37"",""114.12"",""115.71"",""118.24"",""120.41"",""122.87"",""126.44"",""123.31"","""","""","""","
"Poland,""POL"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""75.72"",""76.74"",""74.26"",""74.49"",""79.57"",""83.17"",""85.12"",""86.61"",""88.61"",""88.74"",""89.71"",""95.62"",""101.6"",""109.9"",""109.71"",""109.3"",""110.3"",""115.25"",""117.04"",""113.52"",""98.03"",""100.62"",""102.14"",""105.2"",""108.9"",""112.17"",""110.98"",""112.28"",""113.71"",""114.75"",""107.3"",""100.16"",""93.16"",""87.01"",""89.23"",""92.8"",""92.6"",""97.68"",""96.48"",""93.42"",""92.41"",""96.87"",""99.48"",""96.78"",""98.82"",""104.4"",""106.43"",""100.81"",""102.9"",""105.04"",""104.82"",""107.07"",""108.06"",""107.61"","""","""","""","
"Portugal,""PRT"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""30.91"",""32.46"",""32.72"",""32.96"",""36.16"",""36.99"",""36.34"",""37.55"",""42.85"",""44.01"",""41.97"",""43.19"",""46.81"",""48.88"",""52.29"",""50.88"",""53.71"",""56.23"",""56.05"",""60.04"",""64.15"",""65.33"",""62.89"",""59.86"",""60.33"",""63.69"",""71.1"",""73.18"",""79.45"",""85.15"",""87.77"",""89.86"",""91.73"",""90.54"",""92.59"",""93.62"",""96.35"",""99.32"",""101.11"",""101.46"",""99.78"",""101.79"",""97.14"",""99.84"",""102.13"",""98.03"",""100.78"",""107.21"",""105.9"",""106.93"",""104.01"",""100.71"",""101.56"",""103.73"","""","""","""","
"Romania,""ROU"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""52.57"",""54.43"",""50.04"",""54.61"",""58.35"",""64.25"",""70.02"",""72.34"",""72.57"",""75.45"",""76.09"",""85.58"",""93.61"",""97.48"",""101.62"",""107.16"",""115.65"",""116.5"",""127.22"",""116.48"",""114.61"",""106.52"",""107.77"",""116.06"",""116.2"",""111.92"",""114.44"",""110.99"",""105.16"",""116.38"",""117.96"",""108.36"",""107.37"",""108.61"",""102.9"",""99.95"",""99.97"",""94.74"",""96.14"",""90.09"",""88.92"",""96.27"",""104.88"",""99.65"",""100.51"",""99.84"",""104.08"",""100.54"",""99.24"",""94.15"",""94.9"",""92.28"",""88.57"",""91.61"","""","""","""","
